,id_str,at_44,at_45,full_text,pruned_text
124,1117230438685110274,False,True,@realDonaldTrump NY sucks, ny sucks
125,1117230438349717507,False,True,"@MarthaShepard1 @thejackofall @realDonaldTrump Is it legal to murder Kate Steinle, Edwin Jackson, Mollie Tibbits, Nabra Hassanen and many more?","@marthashepard1 @thejackofall  is it legal to murder kate steinle, edwin jackson, mollie tibbits, nabra hassanen and many more?"
126,1117230438278410240,False,True,"@tedlieu @IlhanMN @realDonaldTrump .
@realDonaldTrump wasn't inciting violent, OUR President was reminding US representative @Ilhan that her total omission of Americans lost to radical Islamic terrorist on 9/11 was DISRESPECTFUL to ALL. 

OMAR HASN'T APOLOGIZED TO AMERICAN","@tedlieu @ilhanmn  .
 wasn't inciting violent, our president was reminding us representative @ilhan that her total omission of americans lost to radical islamic terrorist on 9/11 was disrespectful to all. 

omar hasn't apologized to american"
127,1117230438030827520,False,True,"@DearAuntCrabby @realDonaldTrump He’s a Christian like I’m a super model. The hypocrisy of the “Christians” that support him is mind-numbing. My husband always says the worst demons are in the church &amp; he’s 100% correct. I’ve never seen a more hateful, ignorant &amp; judgmental bunch. #FakeChristians #FakePresident","@dearauntcrabby  he’s a christian like i’m a super model. the hypocrisy of the “christians” that support him is mind-numbing. my husband always says the worst demons are in the church &amp; he’s 100% correct. i’ve never seen a more hateful, ignorant &amp; judgmental bunch. #fakechristians #fakepresident"
128,1117230437623980032,False,True,"@realDonaldTrump I wonder if she thinks the USA citizens who saved her from a hell hole refugee camp "" were somebodys who diod something.""? This slob doesn't have the common curtesy to thank the people who saved her life. No good deed goes unpunished."," i wonder if she thinks the usa citizens who saved her from a hell hole refugee camp "" were somebodys who diod something.""? this slob doesn't have the common curtesy to thank the people who saved her life. no good deed goes unpunished."
129,1117230436319748096,False,True,@JeffreyGuterman @realDonaldTrump @TigerWoods @TheMasters You sound like a 15 yr old.  Toolbag,@jeffreyguterman  @tigerwoods @themasters you sound like a 15 yr old.  toolbag
130,1117230436097376256,False,True,@realDonaldTrump NOBODY believes you ab anything ever, nobody believes you ab anything ever
131,1117230434801389568,False,True,"@GovPritzker is the second sitting governor to attend the Illinois News Broadcasters Association Conference. After a short welcome, talks about graduated income tax and @realDonaldTrump.","@govpritzker is the second sitting governor to attend the illinois news broadcasters association conference. after a short welcome, talks about graduated income tax and ."
132,1117230433836646401,False,True,@realDonaldTrump fantastic video!!   shared! https://t.co/5w4kvDvxmE, fantastic video!!   shared! https://t.co/5w4kvdvxme
133,1117230432989241344,False,True,@HappyinazLyn @tstran316 @krassenstein @realDonaldTrump This site averages all the major polls.  This is from this morning https://t.co/yPspEQKwik,@happyinazlyn @tstran316 @krassenstein  this site averages all the major polls.  this is from this morning https://t.co/ypspeqkwik
134,1117230431991209984,False,True,@SportsTalkBarry @realDonaldTrump @nytimes Getting old.,@sportstalkbarry  @nytimes getting old.
135,1117230431781281794,False,True,"@joshscampbell @realDonaldTrump That would be a big ""NOPE.""","@joshscampbell  that would be a big ""nope."""
136,1117230431513055233,False,True,@realDonaldTrump Give them the right to work and drive the cities will thrive!!!, give them the right to work and drive the cities will thrive!!!
137,1117230431420731392,False,True,"@mikemnyc @realDonaldTrump @nytimes @POTUS @HillaryClinton ...#Democrat for 200 years.”. How racist is that? Now to clarify, I do not “mothers have babies” and I did not create the AFDC policy that destroyed family units by taking Dads out of the home.#Democrats did that!!! As for living wage, how about the Dims create a policy of ...","@mikemnyc  @nytimes @potus @hillaryclinton ...#democrat for 200 years.”. how racist is that? now to clarify, i do not “mothers have babies” and i did not create the afdc policy that destroyed family units by taking dads out of the home.#democrats did that!!! as for living wage, how about the dims create a policy of ..."
138,1117230428950278145,False,True,@NitramBeaulieu @sk8ter_bobby @joemac1437 @LGillon2 @mitchellvii @realDonaldTrump @YouTube @maddow @WashTimes @NBCNews @CNN @CNNPolitics Ha!   Silly,@nitrambeaulieu @sk8ter_bobby @joemac1437 @lgillon2 @mitchellvii  @youtube @maddow @washtimes @nbcnews @cnn @cnnpolitics ha!   silly
139,1117230428430241792,False,True,@realDonaldTrump Words can not describe how despicable you are, words can not describe how despicable you are
140,1117230427981348864,False,True,@mmpadellan @Empress_Natalie @RedTRaccoon #PresidentDraftDodger @realDonaldTrump puts a Congresswoman's life in danger and his @Twitter account is not suspended but @RedTRaccoon who serves his country has his account suspended. Hypocrites!,@mmpadellan @empress_natalie @redtraccoon #presidentdraftdodger  puts a congresswoman's life in danger and his @twitter account is not suspended but @redtraccoon who serves his country has his account suspended. hypocrites!
141,1117230426941054976,False,True,"@realDonaldTrump You don’t want them to see the report... but if it’s about Hillary Clinton, then why not let them see it?"," you don’t want them to see the report... but if it’s about hillary clinton, then why not let them see it?"
142,1117230426035302400,False,True,@realDonaldTrump The mayor of Oakland said no such thing. This is a monstrous lie., the mayor of oakland said no such thing. this is a monstrous lie.
143,1117230425670176769,False,True,@realDonaldTrump I count nine lies in this single tweet alone., i count nine lies in this single tweet alone.
144,1117230425645043714,False,True,@FindMeAtAGym @LibsInAmerica @politicalelle @realDonaldTrump Not true,@findmeatagym @libsinamerica @politicalelle  not true
145,1117230424760123392,False,True,@realDonaldTrump You are a sap!, you are a sap!
146,1117230423522852864,False,True,"@realDonaldTrump @Bone_Brake Americans are sick of democrats. P E R I O D !  Democrats want gangs and drugs, send it to them."," @bone_brake americans are sick of democrats. p e r i o d !  democrats want gangs and drugs, send it to them."
147,1117230423203926016,False,True,@realDonaldTrump Who many lies will say today, who many lies will say today
148,1117230421274701825,False,True,@realDonaldTrump Do it I will drive one of the buses, do it i will drive one of the buses
149,1117230419810889729,False,True,@realDonaldTrump I will never forget your lies and misdirected ideas., i will never forget your lies and misdirected ideas.
150,1117230419529723904,False,True,"@realDonaldTrump @MariaBartiromo The proverbial TRUMP HAMMER will be IN FULL SWING!! Every NAIL is a lying, seditious DemoKrhaap!!"," @mariabartiromo the proverbial trump hammer will be in full swing!! every nail is a lying, seditious demokrhaap!!"
151,1117230417743101952,False,True,"@jTUBEGEEKe @CullenBurnsCD29 @schmeckpepper1 @realDonaldTrump China when the Mongolians kept coming in uninvited and France before ww11 they didn’t cover it all though so the Germans got in, make sure you cover the whole border don’t half ass it like the French","@jtubegeeke @cullenburnscd29 @schmeckpepper1  china when the mongolians kept coming in uninvited and france before ww11 they didn’t cover it all though so the germans got in, make sure you cover the whole border don’t half ass it like the french"
152,1117230416564576257,False,True,"I usually do not agree with Russia or Putin, but I couldn't have said this any better.....

""Russia says the world no longer trusts the U.S. to lead and it's time others step in!"" 

@realDonaldTrump @senatemajldr @SpeakerPelosi @SteveScalise @SenateGOP
https://t.co/B0hwJT5emQ","i usually do not agree with russia or putin, but i couldn't have said this any better.....

""russia says the world no longer trusts the u.s. to lead and it's time others step in!"" 

 @senatemajldr @speakerpelosi @stevescalise @senategop
https://t.co/b0hwjt5emq"
153,1117230416463892480,False,True,@realDonaldTrump Or what?, or what?
154,1117230416304443393,False,True,@tripplerafter @EdKrassen @realDonaldTrump At least I can spell &amp; have good grammar.,@tripplerafter @edkrassen  at least i can spell &amp; have good grammar.
155,1117230415209611264,False,True,@realDonaldTrump Was this not a big deal when the Republicans had the Congress?, was this not a big deal when the republicans had the congress?
157,1117230414756630529,False,True,"@Dionclark1C @quinnessential @realDonaldTrump Until we clean house completely and start from scratch, absolutely...Both sides are full of braindead cucks and idiots's. 
We need a party and government for the people.  
#libertarian 
#smallgovernment","@dionclark1c @quinnessential  until we clean house completely and start from scratch, absolutely...both sides are full of braindead cucks and idiots's. 
we need a party and government for the people.  
#libertarian 
#smallgovernment"
158,1117230414387720193,False,True,@realDonaldTrump Enters....War of ARMAGGEDON., enters....war of armaggedon.
159,1117230414299529216,False,True,@realDonaldTrump @nytimes Dude. Go to bed. The Times will be on the front stoop in the morning., @nytimes dude. go to bed. the times will be on the front stoop in the morning.
160,1117230414001836033,False,True,"@realDonaldTrump So you’re claiming the NYT won’t exist in 2025? Ok. I’m bookmarking this and I’ll get back to you then. You’ll probably be dead from heart disease or a stroke by then, but whatever."," so you’re claiming the nyt won’t exist in 2025? ok. i’m bookmarking this and i’ll get back to you then. you’ll probably be dead from heart disease or a stroke by then, but whatever."
161,1117230413070651394,False,True,"@HenryFarfsing @FienWayne @BWestbrookAZ8 @Alyssa_Milano @realDonaldTrump And you can not do that on a case by case basis.   Most people with crohn’s would have issues.    I understand why I could not serve even though I was a marksman, who ran a sub 5 min mile and fought martial arts.","@henryfarfsing @fienwayne @bwestbrookaz8 @alyssa_milano  and you can not do that on a case by case basis.   most people with crohn’s would have issues.    i understand why i could not serve even though i was a marksman, who ran a sub 5 min mile and fought martial arts."
162,1117230413020155904,False,True,@realDonaldTrump You do realize that some of the people who live in sanctuary cities voted for you. Is this how you protect them? The f#$king president is threatening American citizens!, you do realize that some of the people who live in sanctuary cities voted for you. is this how you protect them? the f#$king president is threatening american citizens!
163,1117230411514466304,False,True,@realDonaldTrump The State of New York is holding evidence of Hillary raping and murdering children along with Huma Abedin according to the Fake News...why don't you launch a counterstrike investigative witch hunt? Fight fire with fire Mr. President!, the state of new york is holding evidence of hillary raping and murdering children along with huma abedin according to the fake news...why don't you launch a counterstrike investigative witch hunt? fight fire with fire mr. president!
164,1117230411170623488,False,True,@realDonaldTrump @nytimes You beg Maggie Haberman to cover you and pout when she doesn’t. Stop making our country nervous., @nytimes you beg maggie haberman to cover you and pout when she doesn’t. stop making our country nervous.
165,1117230410738565125,False,True,"@tedlieu @IlhanMN @realDonaldTrump I’m sure the thousands who died on 9/11/2001 would have love to have been ""threatened”.","@tedlieu @ilhanmn  i’m sure the thousands who died on 9/11/2001 would have love to have been ""threatened”."
166,1117230410264608768,False,True,@krassenstein @realDonaldTrump Only the best people.,@krassenstein  only the best people.
167,1117230408943448065,False,True,@realDonaldTrump @nytimes It would be pointless to check the truth with you anyway President 10000 lies. #AlerttheDaycareStaff #DementedDonnie, @nytimes it would be pointless to check the truth with you anyway president 10000 lies. #alertthedaycarestaff #dementeddonnie
168,1117230408188428294,False,True,@realDonaldTrump Lies! Lies! Liza Minnelli!!, lies! lies! liza minnelli!!
169,1117230407370649600,False,True,"@realDonaldTrump 10,000 lies and counting."," 10,000 lies and counting."
170,1117230405797548033,False,True,"Finally.  (@GOP @HouseGOP @SenateGOP @senatemajldr @GOPLeader, this is the sort of hate and racism that @realDonaldTrump and YOUR PARTY are encouraging.) At least some people in our government are taking positive action... https://t.co/5rF97TjQnm","finally.  (@gop @housegop @senategop @senatemajldr @gopleader, this is the sort of hate and racism that  and your party are encouraging.) at least some people in our government are taking positive action... https://t.co/5rf97tjqnm"
171,1117230404648538112,False,True,@realDonaldTrump Shut it Donny. You're a cruel joke on our great nation. https://t.co/ekVqv62iA2, shut it donny. you're a cruel joke on our great nation. https://t.co/ekvqv62ia2
172,1117230402966642688,False,True,@itsJeffTiedrich @realDonaldTrump Yep glad Obama is gone,@itsjefftiedrich  yep glad obama is gone
173,1117230402014302208,False,True,@realDonaldTrump Our constitution is clear. Tyrants like Donald Trump must be impeached., our constitution is clear. tyrants like donald trump must be impeached.
174,1117230401410555905,False,True,@littttle_lola @seppala_e @realDonaldTrump @NBCNews Heard him live.from the fake trump.(must be an imposter)haha,@littttle_lola @seppala_e  @nbcnews heard him live.from the fake trump.(must be an imposter)haha
175,1117230401032835072,False,True,"@Namcnntbblank @CassandraRules @realDonaldTrump @NBCNews Next time, know the facts and your own position before entering a debate.","@namcnntbblank @cassandrarules  @nbcnews next time, know the facts and your own position before entering a debate."
176,1117230400990879744,False,True,"@krassenstein @realDonaldTrump Your comprehension is lacking.
#WalkAway #BLEXIT #lexit #JEXODUS","@krassenstein  your comprehension is lacking.
#walkaway #blexit #lexit #jexodus"
177,1117230400437276672,False,True,"@realDonaldTrump Wait. Why are Fake and Corrupt capitalized like it's a band?
""Next up on the stage... Fake and Corrupt!"""," wait. why are fake and corrupt capitalized like it's a band?
""next up on the stage... fake and corrupt!"""
178,1117230400416432129,False,True,@realDonaldTrump I wish you would! It’s the governments main responsibility to protect its citizens by guarding our border. Do the job!, i wish you would! it’s the governments main responsibility to protect its citizens by guarding our border. do the job!
179,1117230399975907328,False,True,"@realDonaldTrump @nytimes Me, me, me, me, me, me, me, EVERYTHING you care about is about YOU."," @nytimes me, me, me, me, me, me, me, everything you care about is about you."
180,1117230399309012993,False,True,@realDonaldTrump Why don't you just proclaim the Final Solution ?, why don't you just proclaim the final solution ?
181,1117230398881185793,False,True,Hey @HouseDemocrats when are you going to do something about lazy ass @realDonaldTrump #EmolumentClause ring a bell? https://t.co/Y88z8vrUlI,hey @housedemocrats when are you going to do something about lazy ass  #emolumentclause ring a bell? https://t.co/y88z8vruli
182,1117230398738767878,False,True,@AndrewB179 @AndreaChalupa @sarahkendzior @realDonaldTrump @SpeakerPelosi A bland tweet that didn't include Ilhan Omar's name 🙄,@andrewb179 @andreachalupa @sarahkendzior  @speakerpelosi a bland tweet that didn't include ilhan omar's name 🙄
183,1117230397643993088,False,True,I agree with Pres @realDonaldTrump that @IlhanMN comments about 9/11 were scandalous and outrageous in minimizing the massacre of 3000 Americans. She can correct them if she wishes &amp; move on. Instead she paints herself as a vxtomr even as she assails and defames Jews and #Israel. https://t.co/7KG7Rvn53y,i agree with pres  that @ilhanmn comments about 9/11 were scandalous and outrageous in minimizing the massacre of 3000 americans. she can correct them if she wishes &amp; move on. instead she paints herself as a vxtomr even as she assails and defames jews and #israel. https://t.co/7kg7rvn53y
184,1117230397329264641,False,True,@DavidWohl @realDonaldTrump And I thought your son was the mistake. What has happened to your family to turn you both out like this?,@davidwohl  and i thought your son was the mistake. what has happened to your family to turn you both out like this?
185,1117230395551100928,False,True,@stacykasse @realDonaldTrump @NBCNews Tow can be altered — like the hateful media has done in the past!,@stacykasse  @nbcnews tow can be altered — like the hateful media has done in the past!
186,1117230395362369536,False,True,@JeffreyGuterman @realDonaldTrump I think he had one and it failed miserably.,@jeffreyguterman  i think he had one and it failed miserably.
187,1117230393948684288,False,True,"Thank God that @realDonaldTrump has exposed #Obama's seditious #DeepStateCorruption and #Treasonous #DeepStateCoup.

Soon the #AntiAmerican #ObamaLegacy will be completely erased. https://t.co/sst69JWpwD","thank god that  has exposed #obama's seditious #deepstatecorruption and #treasonous #deepstatecoup.

soon the #antiamerican #obamalegacy will be completely erased. https://t.co/sst69jwpwd"
0,1117231531414708224,True,True,@michaelschweitz @joncoopertweets @BarackObama @realDonaldTrump I hate him but only follow to troll his comments!,@michaelschweitz @joncoopertweets   i hate him but only follow to troll his comments!
1,1117231512913469440,True,False,@davidcicilline @BarackObama He is in Kenya looking for new subjects for his new kingdom,@davidcicilline  he is in kenya looking for new subjects for his new kingdom
2,1117231455078440961,True,False,"@TrosienF @Dream_Chaser_24 @tonetalks @OfficialCBC @NAACP @NatUrbanLeague @NCOBRA40 @BarackObama @CNN @KamalaHarris @ewarren @BernieSanders @CoryBooker @JulianCastro what exactly are you saying he did not do
Are those things being done now
were they done in the past
If not Obama Who should black people have voted for","@trosienf @dream_chaser_24 @tonetalks @officialcbc @naacp @naturbanleague @ncobra40  @cnn @kamalaharris @ewarren @berniesanders @corybooker @juliancastro what exactly are you saying he did not do
are those things being done now
were they done in the past
if not obama who should black people have voted for"
3,1117231450653437953,True,True,@joncoopertweets @BarackObama @realDonaldTrump because @Twitter shadow bans many of his followers.,@joncoopertweets   because @twitter shadow bans many of his followers.
4,1117231393409388544,True,False,@davidcicilline @BarackObama Then go to Germany.,@davidcicilline  then go to germany.
5,1117231277176963073,True,True,"@joncoopertweets @MarilynAuriemma @BarackObama @realDonaldTrump President Obama remains respectful to everyone, including infantile trump. 

He was and is a Gentleman. He is a kind and generous man who is optimistic for America and wants the best for ALL Americans. He is a LEADER who is respected by World Leaders, unlike trump. 

A Veteran","@joncoopertweets @marilynauriemma   president obama remains respectful to everyone, including infantile trump. 

he was and is a gentleman. he is a kind and generous man who is optimistic for america and wants the best for all americans. he is a leader who is respected by world leaders, unlike trump. 

a veteran"
6,1117231268763176960,True,False,@davidcicilline @BarackObama Don’t we all. 🥺,@davidcicilline  don’t we all. 🥺
7,1117231212584755200,True,False,@ifti_235 @BernieSanders @BarackObama He can’t because Trump will own him &amp; Barry knows it.,@ifti_235 @berniesanders  he can’t because trump will own him &amp; barry knows it.
8,1117231199095861248,True,False,"@SuperPatriotone @1baliboy Poor Minnesota.  It used to be a great midwestern state, full of good hardworking and honest people.  Safe and wholesome no more.  Thanks for ruining the midwest, @BarackObama","@superpatriotone @1baliboy poor minnesota.  it used to be a great midwestern state, full of good hardworking and honest people.  safe and wholesome no more.  thanks for ruining the midwest, "
9,1117231079608520704,True,False,@davidcicilline @BarackObama The children don't. You can go with him to #GITMO.,@davidcicilline  the children don't. you can go with him to #gitmo.
10,1117231066421649408,True,False,"@BarackObama was my favorite selectmen of Hull, Massachusetts"," was my favorite selectmen of hull, massachusetts"
11,1117231043344515072,True,False,@SaraCarterDC @jonella_moore Please let it be @BarackObama https://t.co/L1gFcUp0SI,@saracarterdc @jonella_moore please let it be  https://t.co/l1gfcup0si
12,1117231022012133376,True,True,"@erikalee1976 @shaunmayfield @ClokwrKoncoxion @mike_pence @realDonaldTrump @realDonaldTrump is higher than 50% at this point which is higher than @BarackObama? Alright, good talk. 😂😂😂😂 https://t.co/q5zBeOaf8c","@erikalee1976 @shaunmayfield @clokwrkoncoxion @mike_pence   is higher than 50% at this point which is higher than ? alright, good talk. 😂😂😂😂 https://t.co/q5zbeoaf8c"
13,1117231019508346881,True,False,@BarackObama i just shit my pants, i just shit my pants
14,1117231019424407552,True,False,@davidcicilline @BarackObama I miss every other POTUS from my lifetime. And my lifetime includes Richard Nixon and Bill Clinton.,@davidcicilline  i miss every other potus from my lifetime. and my lifetime includes richard nixon and bill clinton.
15,1117231007017472000,True,False,Thomas Sowell: “I have never believed for a moment that @BarackObama has the best interests of the United States at heart.”,thomas sowell: “i have never believed for a moment that  has the best interests of the united states at heart.”
16,1117230899421044738,True,True,"@GOP @realDonaldTrump @GOPLeader From the moment @BarackObama was elected, Republicans wanted to impeach him.","@gop  @gopleader from the moment  was elected, republicans wanted to impeach him."
17,1117230854454087680,True,False,@BarackObama @ObamaFoundation Thank you Obama for being a great and amazing leader Obama, @obamafoundation thank you obama for being a great and amazing leader obama
18,1117230759151132673,True,True,@joncoopertweets @BarackObama @realDonaldTrump Many of tRump's followers are bots!,@joncoopertweets   many of trump's followers are bots!
19,1117230601998929920,True,False,"@RepJimBanks @HouseGOP Shall we pull out your playbook for the past forget going back to your do-nothing years ‘cept to obstruct @POTUS44 @BarackObama , what did you do 2016-2018 w GOP majority? Anything positive? @HouseDemocrats @WhipClyburn @StenyHoyer @RepJeffries @RepAdamSchiff @RepAOC @RepTedLieu","@repjimbanks @housegop shall we pull out your playbook for the past forget going back to your do-nothing years ‘cept to obstruct @potus44  , what did you do 2016-2018 w gop majority? anything positive? @housedemocrats @whipclyburn @stenyhoyer @repjeffries @repadamschiff @repaoc @reptedlieu"
20,1117230532335632384,True,True,@joncoopertweets @BarackObama @realDonaldTrump And more embarrassing is half of trumps are fake bots,@joncoopertweets   and more embarrassing is half of trumps are fake bots
91,1117231655809429504,False,True,"@LinsBoon @real_defender @realDonaldTrump What law allows you to murder children...please, clue us all in on this child murder law.","@linsboon @real_defender  what law allows you to murder children...please, clue us all in on this child murder law."
92,1117231655788449792,False,True,"@realDonaldTrump Great idea, drop them all off in SF Pelosi's hometown. hahaha I mean it too. Any releasing needs to be to sanctuary states and cities. Great idea, do it."," great idea, drop them all off in sf pelosi's hometown. hahaha i mean it too. any releasing needs to be to sanctuary states and cities. great idea, do it."
93,1117231655268364295,False,True,"@realDonaldTrump In the video preceding Omar's Rant we hear Theresa Renaud-wife of CBS Morning Show Producer Jack Renaud
She shouts:
 ""There's another plane!""

Yet she is on the phone from Chelsea! 
(See Map of NY)

All eyewitnesses on air on 911 were news executives or their family
Chk it!
🤔"," in the video preceding omar's rant we hear theresa renaud-wife of cbs morning show producer jack renaud
she shouts:
 ""there's another plane!""

yet she is on the phone from chelsea! 
(see map of ny)

all eyewitnesses on air on 911 were news executives or their family
chk it!
🤔"
94,1117231654723104768,False,True,"@ronbissel @realDonaldTrump @jhaleyj56 How about we do the silly thing and compromise over full immigration reform.  I know, shocking idea when the president is obsessed with ""winning"" instead of governing","@ronbissel  @jhaleyj56 how about we do the silly thing and compromise over full immigration reform.  i know, shocking idea when the president is obsessed with ""winning"" instead of governing"
95,1117231653401825280,False,True,"@realDonaldTrump Liberals are acting like the true bigots they are. If they were true to their beliefs they would welcome this as an opportunity - but no - they whine &amp; complain because they don't want these people in or around their homes or community, demonstrating the hypocrites they are."," liberals are acting like the true bigots they are. if they were true to their beliefs they would welcome this as an opportunity - but no - they whine &amp; complain because they don't want these people in or around their homes or community, demonstrating the hypocrites they are."
96,1117231653334781953,False,True,@realDonaldTrump America is not run by republicans or democrats. It is run by its citizens. Pointing the finger to one side or the other solves nothing. This president needs to work together with everyone in Congress or get the hell out of the way., america is not run by republicans or democrats. it is run by its citizens. pointing the finger to one side or the other solves nothing. this president needs to work together with everyone in congress or get the hell out of the way.
97,1117231653208973312,False,True,@realDonaldTrump She's still here lol https://t.co/B7yx68FtVJ, she's still here lol https://t.co/b7yx68ftvj
98,1117231652944535552,False,True,"@HyltonRobin @real_defender @realDonaldTrump @whatznextfolks @DonaldJTrumpJr @magastorybook @ReneeCarrollAZ @Jamierodr14 @KatTheHammer1 @KimberlyMrsR1 @SiddonsDan @smalltownandrew @KMGGaryde I believe he is the best POTUS  ever! I have seen a lot of them.
Some were terrible but we obeyed their orders 
Wake Up America
Trump wants this country to survive and be the #1 Free Country in the world
WHY DO U THINK EVERYONE WANTS TO COME HERE ?","@hyltonrobin @real_defender  @whatznextfolks @donaldjtrumpjr @magastorybook @reneecarrollaz @jamierodr14 @katthehammer1 @kimberlymrsr1 @siddonsdan @smalltownandrew @kmggaryde i believe he is the best potus  ever! i have seen a lot of them.
some were terrible but we obeyed their orders 
wake up america
trump wants this country to survive and be the #1 free country in the world
why do u think everyone wants to come here ?"
99,1117231651896090630,False,True,@mexbiker5_larry @realDonaldTrump Idiot. He also just said that the article saying he walked to put the migrants in sanctuary cities is fake news. His brain is so atrophied he doesn't remember what he said a few minutes ago.,@mexbiker5_larry  idiot. he also just said that the article saying he walked to put the migrants in sanctuary cities is fake news. his brain is so atrophied he doesn't remember what he said a few minutes ago.
100,1117231651799666688,False,True,@realDonaldTrump Don’t mix the immigration with criminals please. Every one know the deferents., don’t mix the immigration with criminals please. every one know the deferents.
101,1117231648544829441,False,True,@civildistress @realDonaldTrump Yea... so much love their https://t.co/U7skeKmO1Q,@civildistress  yea... so much love their https://t.co/u7skekmo1q
102,1117231645017481218,False,True,@LizaMaria5D @realDonaldTrump “Switching over” my ass,@lizamaria5d  “switching over” my ass
103,1117231644010635265,False,True,@realDonaldTrump No one believes you, no one believes you
104,1117231642429407232,False,True,@sianoresist @realDonaldTrump @NBCNews Syrategery.HAHA!!!You really dont understand -why- he does that huh?Hes going to be reelected because hes briiliant and hes alot smarter than people give him credit for AND hes knows his enemies..4D Chess?,@sianoresist  @nbcnews syrategery.haha!!!you really dont understand -why- he does that huh?hes going to be reelected because hes briiliant and hes alot smarter than people give him credit for and hes knows his enemies..4d chess?
105,1117231638038089729,False,True,@Braveheart_USA @realDonaldTrump Funny you say that. The security company that was supposed to protect the wtc did let their guard down. Yet miraculously saw their stocks rise afterward 🤔,@braveheart_usa  funny you say that. the security company that was supposed to protect the wtc did let their guard down. yet miraculously saw their stocks rise afterward 🤔
106,1117231637685624832,False,True,"@realDonaldTrump @nytimes The New York Times realized publishing articles that shaded anything the Trump Administrative did in a negative light got readership and adds to the bottom line. Yes, it’s Yellow Journalism, but Jefferson said he would always choose to have a free press, despite slanted stories."," @nytimes the new york times realized publishing articles that shaded anything the trump administrative did in a negative light got readership and adds to the bottom line. yes, it’s yellow journalism, but jefferson said he would always choose to have a free press, despite slanted stories."
107,1117231637442338816,False,True,@realDonaldTrump One of the most vicious dictatorships in the world.. Fixed it https://t.co/RCrRgxURcO, one of the most vicious dictatorships in the world.. fixed it https://t.co/rcrrgxurco
108,1117231635429302272,False,True,"@realDonaldTrump @nytimes Trump, as I don’t respect you at all due to your grabbing behavior I will not call you Mr. President. You don’t deserve that title. Women of all cultures and religions should be respected. You should be an example for this and next generations. Women can and will stop you!"," @nytimes trump, as i don’t respect you at all due to your grabbing behavior i will not call you mr. president. you don’t deserve that title. women of all cultures and religions should be respected. you should be an example for this and next generations. women can and will stop you!"
109,1117231635265540096,False,True,"@DropDeadEd @realDonaldTrump I trade an immigrant seeking a better life for a Republican any day, the world would be a better place.","@dropdeaded  i trade an immigrant seeking a better life for a republican any day, the world would be a better place."
110,1117231633780883456,False,True,@UROCKlive1 @realDonaldTrump Sounds about right,@urocklive1  sounds about right
111,1117231631604043781,False,True,"@realDonaldTrump Why do you want to hide if it ""Exonorates you""?"," why do you want to hide if it ""exonorates you""?"
112,1117231628680671234,False,True,@realDonaldTrump Classic narc: do as I command and if you don’t I will be “forced” to do something worse and then it will all be your fault., classic narc: do as i command and if you don’t i will be “forced” to do something worse and then it will all be your fault.
113,1117231628261253122,False,True,@realDonaldTrump President Trump told Lesley Stahl he bashes press 'to demean you and discredit you so ... no one will believe' negative stories about him https://t.co/FgcnrJj2RJ, president trump told lesley stahl he bashes press 'to demean you and discredit you so ... no one will believe' negative stories about him https://t.co/fgcnrjj2rj
114,1117231627816570880,False,True,@realDonaldTrump We cannot believe a word you say. All you do is LIE., we cannot believe a word you say. all you do is lie.
115,1117231627715870720,False,True,@realDonaldTrump You have no shame, you have no shame
116,1117231626898038784,False,True,@realDonaldTrump @nytimes You bought the election and you won because many Americans didn't want Clinton in office.  You also won by gerrymandering.  You didn't win the popular vote.   Remember that., @nytimes you bought the election and you won because many americans didn't want clinton in office.  you also won by gerrymandering.  you didn't win the popular vote.   remember that.
117,1117231626130423808,False,True,@BarnetteThree @sianoresist @realDonaldTrump The turnover rate there is higher than the average 7-Eleven.,@barnettethree @sianoresist  the turnover rate there is higher than the average 7-eleven.
118,1117231625434222593,False,True,@realDonaldTrump Then they will see it. Why are You worried?, then they will see it. why are you worried?
119,1117231624637124608,False,True,"@DeliliaOMalley @realDonaldTrump With all the chemicals on his head it’ll be uge,  the biggest anyone have ever seen.","@deliliaomalley  with all the chemicals on his head it’ll be uge,  the biggest anyone have ever seen."
120,1117231623160913920,False,True,@ZahraBilloo @MSNBC @SpeakerPelosi @realDonaldTrump @IlhanMN The only thing you want is to silence those that you disagree with,@zahrabilloo @msnbc @speakerpelosi  @ilhanmn the only thing you want is to silence those that you disagree with
121,1117231621915066368,False,True,@automaticsteel @realDonaldTrump I honestly think this would be a good solution. People that are in favor of these ludacris liberal policies would be forced to see that they are horrible ideas. It wouldn't take long either.,@automaticsteel  i honestly think this would be a good solution. people that are in favor of these ludacris liberal policies would be forced to see that they are horrible ideas. it wouldn't take long either.
122,1117231621470609408,False,True,"@tedlieu @IlhanMN @realDonaldTrump I take direct offense from Ilhan’s Comments so now what? She is ANTI-American and news flash idiot our president didn’t incite anything, the ones with common sense knows exactly wtf she said and wtf she meant! She has NO BUSINESS IN AMERICAN GOVERNMENT","@tedlieu @ilhanmn  i take direct offense from ilhan’s comments so now what? she is anti-american and news flash idiot our president didn’t incite anything, the ones with common sense knows exactly wtf she said and wtf she meant! she has no business in american government"
123,1117231618710593536,False,True,"@toosquirrely @realDonaldTrump Wait, so you dont mind when the dems are using these folks for votes and political gain?","@toosquirrely  wait, so you dont mind when the dems are using these folks for votes and political gain?"
